收寄城市,寄达城市,委办_40t,委办_20t,委办_12t,自办_40t,自办_20t,自办_12t,邮路总条数,邮路总长度,城市间距离,车辆成本,大小边标记
无锡,深圳,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1479.0,1479.0,10438.782,大
无锡,东莞,,,,,,,,,,,
无锡,湛江,,,,,,,,,,,
无锡,中山,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1530.0,1530.0,16198.11,
无锡,南宁,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1884.0,1884.0,19945.908,
无锡,柳州,,,,,,,,,,,
无锡,海口,,,,,,,,,,,
无锡,重庆,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1563.0,1563.0,16547.481,
无锡,成都,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1838.0,1838.0,19458.906000000003,
无锡,南充,,,,,,,,,,,
无锡,内江,,,,,,,,,,,
无锡,贵阳,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1733.0,1733.0,25209.951,
无锡,昆明,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2249.0,2249.0,32716.203,
无锡,大理州,,,,,,,,,,,
无锡,拉萨,,,,,,,,,,,
无锡,西安,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1260.0,1260.0,13339.62,
无锡,宝鸡,,,,,,,,,,,
无锡,兰州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1883.0,1883.0,19935.321000000004,
无锡,西宁,,,,,,,,,,,
无锡,银川,,,,,,,,,,,
无锡,乌鲁木齐,,,,,,,,,,,
无锡,阿克苏,,,,,,,,,,,
无锡,喀什,,,,,,,,,,,
苏州,北京,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1179.0,1179.0,17150.912999999997,
苏州,天津,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1070.0,1070.0,12467.64,
苏州,石家庄,,,,,,,,,,,
苏州,唐山,,,,,,,,,,,
苏州,廊坊,,,,,,,,,,,
苏州,保定,,,,,,,,,,,
苏州,太原,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1299.0,1299.0,15135.948,
苏州,侯马,,,,,,,,,,,
苏州,呼和浩特,,,,,,,,,,,
苏州,包头,,,,,,,,,,,
苏州,沈阳,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1724.0,1724.0,20088.048000000003,
苏州,大连,,,,,,,,,,,
苏州,锦州,,,,,,,,,,,
苏州,长春,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2015.0,2015.0,21332.805,
苏州,哈尔滨,,,,,,,,,,,
苏州,上海,0.0,1.0,1.0,1.0,0.0,0.0,3.0,297.0,99.0,2601.819,大
苏州,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,222.0,222.0,1839.0479999999998,小
苏州,常州,0.0,0.0,0.0,0.0,1.0,1.0,2.0,200.0,100.0,1199.8000000000002,小
苏州,无锡,0.0,0.0,1.0,3.0,0.0,0.0,4.0,228.0,57.0,1899.1259999999997,大
苏州,苏州,,,,,,,,,,,
苏州,徐州,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1584.0,528.0,14342.592,小
苏州,连云港,0.0,0.0,0.0,1.0,0.0,0.0,1.0,462.0,462.0,4480.476,小
苏州,淮安,0.0,0.0,0.0,1.0,0.0,0.0,1.0,340.0,340.0,2816.56,小
苏州,盐城,0.0,0.0,0.0,2.0,0.0,0.0,2.0,518.0,259.0,4291.112,大
苏州,扬州,0.0,0.0,0.0,0.0,1.0,0.0,1.0,203.0,203.0,1289.862,小
苏州,南通,0.0,0.0,0.0,1.0,2.0,0.0,3.0,333.0,111.0,2330.112,小
苏州,杭州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,308.0,154.0,2551.4719999999998,小
苏州,湖州,,,,,,,,,,,
苏州,嘉兴,1.0,0.0,1.0,2.0,1.0,0.0,5.0,360.0,72.0,3154.6079999999997,大
苏州,宁波,0.0,0.0,0.0,2.0,0.0,0.0,2.0,480.0,240.0,3976.3199999999997,小
苏州,台州,,,,,,,,,,,
苏州,金华,0.0,0.0,0.0,1.0,0.0,0.0,1.0,307.0,307.0,2543.1879999999996,小
苏州,义乌,,,,,,,,,,,
苏州,温州,0.0,0.0,0.0,0.0,1.0,0.0,1.0,432.0,432.0,3355.776,小
苏州,合肥,0.0,0.0,0.0,1.0,0.0,0.0,1.0,387.0,387.0,3205.9079999999994,小
苏州,蚌埠,0.0,0.0,0.0,0.0,1.0,0.0,1.0,404.0,404.0,3138.272,小
苏州,芜湖,0.0,0.0,1.0,0.0,0.0,0.0,1.0,285.0,285.0,2412.81,
苏州,安庆,,,,,,,,,,,
苏州,福州,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1500.0,750.0,17478.0,
苏州,厦门,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1986.0,993.0,21025.782,
苏州,泉州,,,,,,,,,,,
苏州,南昌,,,,,,,,,,,
苏州,鹰潭,0.0,0.0,1.0,0.0,0.0,0.0,1.0,588.0,588.0,6225.156000000001,
苏州,赣州,,,,,,,,,,,
苏州,济南,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2496.0,832.0,29719.872000000003,
苏州,潍坊,,,,,,,,,,,
苏州,烟台,,,,,,,,,,,
苏州,青岛,,,,,,,,,,,
苏州,济宁,,,,,,,,,,,
苏州,临沂,,,,,,,,,,,
苏州,郑州,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1788.0,894.0,15614.604,小
苏州,漯河,,,,,,,,,,,
苏州,信阳,,,,,,,,,,,
苏州,洛阳,,,,,,,,,,,
苏州,武汉,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1498.0,749.0,11636.464,小
苏州,荆州,,,,,,,,,,,
苏州,襄阳,,,,,,,,,,,
苏州,长沙,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1064.0,1064.0,10318.671999999999,大
苏州,常德,,,,,,,,,,,
苏州,衡阳,,,,,,,,,,,
苏州,广州,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2800.0,1400.0,21750.4,大
苏州,汕头,,,,,,,,,,,
苏州,深圳,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1424.0,1424.0,15075.888,
苏州,东莞,,,,,,,,,,,
苏州,湛江,,,,,,,,,,,
苏州,中山,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1475.0,1475.0,21456.824999999997,
苏州,南宁,,,,,,,,,,,
苏州,柳州,,,,,,,,,,,
苏州,海口,,,,,,,,,,,
苏州,重庆,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1609.0,1609.0,18748.068,
苏州,成都,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1884.0,1884.0,18271.032,大
苏州,南充,,,,,,,,,,,
苏州,内江,,,,,,,,,,,
苏州,贵阳,,,,,,,,,,,
苏州,昆明,,,,,,,,,,,
苏州,大理州,,,,,,,,,,,
苏州,拉萨,,,,,,,,,,,
苏州,西安,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1306.0,1306.0,12665.588,小
苏州,宝鸡,,,,,,,,,,,
苏州,兰州,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3860.0,1930.0,42921.27,
苏州,西宁,,,,,,,,,,,
苏州,银川,,,,,,,,,,,
苏州,乌鲁木齐,,,,,,,,,,,
苏州,阿克苏,,,,,,,,,,,
苏州,喀什,,,,,,,,,,,
徐州,北京,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2091.0,697.0,20898.150999999998,大
徐州,天津,0.0,1.0,3.0,0.0,0.0,0.0,4.0,2500.0,625.0,27133.125,
徐州,石家庄,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1770.0,590.0,20624.04,
徐州,唐山,,,,,,,,,,,
徐州,廊坊,,,,,,,,,,,
徐州,保定,,,,,,,,,,,
徐州,太原,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1586.0,793.0,16790.982,
徐州,侯马,,,,,,,,,,,
徐州,呼和浩特,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3432.0,1144.0,36334.584,
徐州,包头,,,,,,,,,,,
徐州,沈阳,2.0,1.0,1.0,0.0,0.0,0.0,4.0,5116.0,1279.0,65654.90699999999,
徐州,大连,,,,,,,,,,,
徐州,锦州,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2116.0,1058.0,26591.771999999997,
徐州,长春,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3140.0,1570.0,34915.23,
徐州,哈尔滨,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5484.0,1828.0,67244.808,
徐州,上海,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1827.0,609.0,20685.903000000002,大
徐州,南京,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1011.0,337.0,9770.978,大
徐州,常州,0.0,1.0,0.0,0.0,1.0,0.0,2.0,886.0,443.0,8603.060000000001,大
徐州,无锡,0.0,0.0,0.0,1.0,0.0,0.0,1.0,485.0,485.0,4703.53,大
徐州,苏州,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1587.0,529.0,14369.755999999998,大
徐州,徐州,,,,,,,,,,,
徐州,连云港,0.0,0.0,1.0,1.0,0.0,0.0,2.0,440.0,220.0,3684.9999999999995,大
徐州,淮安,0.0,0.0,0.0,0.0,1.0,0.0,1.0,195.0,195.0,1239.03,小
徐州,盐城,0.0,1.0,0.0,0.0,0.0,1.0,2.0,660.0,330.0,5007.75,大
徐州,扬州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,339.0,339.0,2808.276,小
徐州,南通,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1012.0,506.0,10264.21,大
徐州,杭州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1240.0,620.0,12025.52,小
徐州,湖州,,,,,,,,,,,
徐州,嘉兴,,,,,,,,,,,
徐州,宁波,1.0,0.0,0.0,0.0,0.0,0.0,1.0,780.0,780.0,11346.66,
徐州,台州,,,,,,,,,,,
徐州,金华,0.0,0.0,0.0,0.0,1.0,0.0,1.0,785.0,785.0,6097.879999999999,小
徐州,义乌,,,,,,,,,,,
徐州,温州,,,,,,,,,,,
徐州,合肥,1.0,0.0,0.0,6.0,0.0,0.0,7.0,2254.0,322.0,20005.86,大
徐州,蚌埠,0.0,0.0,0.0,2.0,0.0,0.0,2.0,380.0,190.0,3147.9199999999996,小
徐州,芜湖,,,,,,,,,,,
徐州,安庆,,,,,,,,,,,
徐州,福州,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3567.0,1189.0,41562.683999999994,
徐州,厦门,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3993.0,1331.0,52815.41100000001,
徐州,泉州,,,,,,,,,,,
徐州,南昌,,,,,,,,,,,
徐州,鹰潭,1.0,0.0,0.0,0.0,0.0,0.0,1.0,786.0,786.0,11433.942,
徐州,赣州,,,,,,,,,,,
徐州,济南,0.0,0.0,0.0,4.0,0.0,1.0,5.0,1645.0,329.0,12758.62,小
徐州,潍坊,,,,,,,,,,,
徐州,烟台,,,,,,,,,,,
徐州,青岛,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1605.0,535.0,20250.285000000003,
徐州,济宁,,,,,,,,,,,
徐州,临沂,,,,,,,,,,,
徐州,郑州,0.0,0.0,1.0,5.0,0.0,0.0,6.0,2328.0,388.0,19355.768,大
徐州,漯河,,,,,,,,,,,
徐州,信阳,,,,,,,,,,,
徐州,洛阳,,,,,,,,,,,
徐州,武汉,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2580.0,645.0,37531.259999999995,
徐州,荆州,,,,,,,,,,,
徐州,襄阳,,,,,,,,,,,
徐州,长沙,0.0,3.0,2.0,0.0,0.0,0.0,5.0,5185.0,1037.0,58206.810000000005,
徐州,常德,,,,,,,,,,,
徐州,衡阳,,,,,,,,,,,
徐州,广州,5.0,0.0,0.0,1.0,0.0,0.0,6.0,9150.0,1525.0,125710.325,大
徐州,汕头,,,,,,,,,,,
徐州,深圳,,,,,,,,,,,
徐州,东莞,,,,,,,,,,,
徐州,湛江,,,,,,,,,,,
徐州,中山,,,,,,,,,,,
徐州,南宁,,,,,,,,,,,
徐州,柳州,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3320.0,1660.0,38684.64,
徐州,海口,,,,,,,,,,,
徐州,重庆,0.0,1.0,3.0,0.0,0.0,0.0,4.0,5808.0,1452.0,63035.676,
徐州,成都,0.0,2.0,2.0,0.0,0.0,0.0,4.0,6464.0,1616.0,71876.448,
徐州,南充,,,,,,,,,,,
徐州,内江,,,,,,,,,,,
徐州,贵阳,0.0,1.0,2.0,0.0,0.0,0.0,3.0,5025.0,1675.0,54983.55,
徐州,昆明,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4380.0,2190.0,51035.759999999995,
徐州,大理州,,,,,,,,,,,
徐州,拉萨,,,,,,,,,,,
徐州,西安,0.0,3.0,1.0,0.0,0.0,0.0,4.0,3400.0,850.0,38711.549999999996,
徐州,宝鸡,,,,,,,,,,,
徐州,兰州,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4395.0,1465.0,46529.865000000005,
徐州,西宁,,,,,,,,,,,
徐州,银川,,,,,,,,,,,
徐州,乌鲁木齐,,,,,,,,,,,
徐州,阿克苏,,,,,,,,,,,
徐州,喀什,,,,,,,,,,,
连云港,北京,,,,,,,,,,,
连云港,天津,,,,,,,,,,,
连云港,石家庄,,,,,,,,,,,
连云港,唐山,,,,,,,,,,,
连云港,廊坊,,,,,,,,,,,
连云港,保定,,,,,,,,,,,
连云港,太原,,,,,,,,,,,
连云港,侯马,,,,,,,,,,,
连云港,呼和浩特,,,,,,,,,,,
连云港,包头,,,,,,,,,,,
连云港,沈阳,,,,,,,,,,,
连云港,大连,,,,,,,,,,,
连云港,锦州,,,,,,,,,,,
连云港,长春,,,,,,,,,,,
连云港,哈尔滨,,,,,,,,,,,
连云港,上海,0.0,0.0,1.0,0.0,0.0,0.0,1.0,480.0,480.0,5081.76,
连云港,南京,0.0,0.0,0.0,0.0,1.0,0.0,1.0,324.0,324.0,2058.696,小
连云港,常州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,374.0,374.0,2110.8559999999998,小
连云港,无锡,0.0,0.0,0.0,0.0,0.0,1.0,1.0,393.0,393.0,2218.0919999999996,小
连云港,苏州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,437.0,437.0,4238.026,大
连云港,徐州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,216.0,216.0,1789.3439999999998,小
连云港,连云港,,,,,,,,,,,
连云港,淮安,0.0,0.0,0.0,0.0,0.0,1.0,1.0,133.0,133.0,750.652,小
连云港,盐城,0.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0,200.0,1128.8,大
连云港,扬州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,289.0,289.0,1631.116,小
连云港,南通,0.0,0.0,0.0,0.0,0.0,1.0,1.0,355.0,355.0,2003.6200000000001,小
连云港,杭州,,,,,,,,,,,
连云港,湖州,,,,,,,,,,,
连云港,嘉兴,,,,,,,,,,,
连云港,宁波,,,,,,,,,,,
连云港,台州,,,,,,,,,,,
连云港,金华,,,,,,,,,,,
连云港,义乌,,,,,,,,,,,
连云港,温州,,,,,,,,,,,
连云港,合肥,1.0,1.0,0.0,0.0,0.0,0.0,2.0,932.0,466.0,12208.734,
连云港,蚌埠,,,,,,,,,,,
连云港,芜湖,,,,,,,,,,,
连云港,安庆,,,,,,,,,,,
连云港,福州,,,,,,,,,,,
连云港,厦门,,,,,,,,,,,
连云港,泉州,,,,,,,,,,,
连云港,南昌,,,,,,,,,,,
连云港,鹰潭,,,,,,,,,,,
连云港,赣州,,,,,,,,,,,
连云港,济南,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1146.0,382.0,14240.196,
连云港,潍坊,,,,,,,,,,,
连云港,烟台,,,,,,,,,,,
连云港,青岛,,,,,,,,,,,
连云港,济宁,,,,,,,,,,,
连云港,临沂,,,,,,,,,,,
连云港,郑州,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1166.0,583.0,14653.122,
连云港,漯河,,,,,,,,,,,
连云港,信阳,,,,,,,,,,,
连云港,洛阳,,,,,,,,,,,
连云港,武汉,,,,,,,,,,,
连云港,荆州,,,,,,,,,,,
连云港,襄阳,,,,,,,,,,,
连云港,长沙,,,,,,,,,,,
连云港,常德,,,,,,,,,,,
连云港,衡阳,,,,,,,,,,,
连云港,广州,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1656.0,1656.0,24089.832,
连云港,汕头,,,,,,,,,,,
连云港,深圳,,,,,,,,,,,
连云港,东莞,,,,,,,,,,,
连云港,湛江,,,,,,,,,,,
连云港,中山,,,,,,,,,,,
连云港,南宁,,,,,,,,,,,
连云港,柳州,,,,,,,,,,,
连云港,海口,,,,,,,,,,,
连云港,重庆,,,,,,,,,,,
连云港,成都,,,,,,,,,,,
连云港,南充,,,,,,,,,,,
连云港,内江,,,,,,,,,,,
连云港,贵阳,,,,,,,,,,,
连云港,昆明,,,,,,,,,,,
连云港,大理州,,,,,,,,,,,
连云港,拉萨,,,,,,,,,,,
连云港,西安,,,,,,,,,,,
连云港,宝鸡,,,,,,,,,,,
连云港,兰州,,,,,,,,,,,
连云港,西宁,,,,,,,,,,,
连云港,银川,,,,,,,,,,,
连云港,乌鲁木齐,,,,,,,,,,,
连云港,阿克苏,,,,,,,,,,,
连云港,喀什,,,,,,,,,,,
淮安,北京,,,,,,,,,,,
淮安,天津,,,,,,,,,,,
淮安,石家庄,,,,,,,,,,,
淮安,唐山,,,,,,,,,,,
淮安,廊坊,,,,,,,,,,,
淮安,保定,,,,,,,,,,,
淮安,太原,,,,,,,,,,,
淮安,侯马,,,,,,,,,,,
淮安,呼和浩特,,,,,,,,,,,
淮安,包头,,,,,,,,,,,
淮安,沈阳,,,,,,,,,,,
淮安,大连,,,,,,,,,,,
淮安,锦州,,,,,,,,,,,
淮安,长春,,,,,,,,,,,
淮安,哈尔滨,,,,,,,,,,,
淮安,上海,0.0,0.0,1.0,0.0,0.0,0.0,1.0,420.0,420.0,4446.54,
淮安,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,195.0,195.0,1615.3799999999999,小
淮安,常州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,276.0,276.0,1557.7440000000001,大
淮安,无锡,0.0,0.0,0.0,0.0,0.0,1.0,1.0,295.0,295.0,1664.9800000000002,大
淮安,苏州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,339.0,339.0,2808.276,大
淮安,徐州,0.0,0.0,1.0,0.0,1.0,0.0,2.0,420.0,210.0,3112.2,大
淮安,连云港,0.0,0.0,0.0,0.0,0.0,1.0,1.0,139.0,139.0,784.5160000000001,大
淮安,淮安,,,,,,,,,,,
淮安,盐城,0.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,131.0,739.364,大
淮安,扬州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,182.0,182.0,1027.208,大
淮安,南通,0.0,0.0,0.0,0.0,0.0,1.0,1.0,307.0,307.0,1732.708,大
淮安,杭州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,482.0,482.0,5102.934,
淮安,湖州,,,,,,,,,,,
淮安,嘉兴,,,,,,,,,,,
淮安,宁波,0.0,0.0,1.0,0.0,0.0,0.0,1.0,590.0,590.0,6246.33,
淮安,台州,,,,,,,,,,,
淮安,金华,,,,,,,,,,,
淮安,义乌,,,,,,,,,,,
淮安,温州,,,,,,,,,,,
淮安,合肥,0.0,1.0,1.0,0.0,0.0,0.0,2.0,674.0,337.0,6064.989,
淮安,蚌埠,,,,,,,,,,,
淮安,芜湖,,,,,,,,,,,
淮安,安庆,,,,,,,,,,,
淮安,福州,,,,,,,,,,,
淮安,厦门,,,,,,,,,,,
淮安,泉州,,,,,,,,,,,
淮安,南昌,,,,,,,,,,,
淮安,鹰潭,,,,,,,,,,,
淮安,赣州,,,,,,,,,,,
淮安,济南,0.0,0.0,1.0,0.0,0.0,0.0,1.0,510.0,510.0,5399.37,
淮安,潍坊,,,,,,,,,,,
淮安,烟台,,,,,,,,,,,
淮安,青岛,,,,,,,,,,,
淮安,济宁,,,,,,,,,,,
淮安,临沂,,,,,,,,,,,
淮安,郑州,1.0,0.0,0.0,0.0,0.0,0.0,1.0,578.0,578.0,8408.166,
淮安,漯河,,,,,,,,,,,
淮安,信阳,,,,,,,,,,,
淮安,洛阳,,,,,,,,,,,
淮安,武汉,,,,,,,,,,,
淮安,荆州,,,,,,,,,,,
淮安,襄阳,,,,,,,,,,,
淮安,长沙,,,,,,,,,,,
淮安,常德,,,,,,,,,,,
淮安,衡阳,,,,,,,,,,,
淮安,广州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1528.0,1528.0,16176.936,
淮安,汕头,,,,,,,,,,,
淮安,深圳,,,,,,,,,,,
淮安,东莞,,,,,,,,,,,
淮安,湛江,,,,,,,,,,,
淮安,中山,,,,,,,,,,,
淮安,南宁,,,,,,,,,,,
淮安,柳州,,,,,,,,,,,
淮安,海口,,,,,,,,,,,
淮安,重庆,,,,,,,,,,,
淮安,成都,,,,,,,,,,,
淮安,南充,,,,,,,,,,,
淮安,内江,,,,,,,,,,,
淮安,贵阳,,,,,,,,,,,
淮安,昆明,,,,,,,,,,,
淮安,大理州,,,,,,,,,,,
淮安,拉萨,,,,,,,,,,,
淮安,西安,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1039.0,1039.0,10999.893,
淮安,宝鸡,,,,,,,,,,,
淮安,兰州,,,,,,,,,,,
淮安,西宁,,,,,,,,,,,
淮安,银川,,,,,,,,,,,
淮安,乌鲁木齐,,,,,,,,,,,
淮安,阿克苏,,,,,,,,,,,
淮安,喀什,,,,,,,,,,,
盐城,北京,,,,,,,,,,,
盐城,天津,,,,,,,,,,,
盐城,石家庄,,,,,,,,,,,
盐城,唐山,,,,,,,,,,,
盐城,廊坊,,,,,,,,,,,
盐城,保定,,,,,,,,,,,
盐城,太原,,,,,,,,,,,
盐城,侯马,,,,,,,,,,,
盐城,呼和浩特,,,,,,,,,,,
盐城,包头,,,,,,,,,,,
盐城,沈阳,,,,,,,,,,,
盐城,大连,,,,,,,,,,,
盐城,锦州,,,,,,,,,,,
盐城,长春,,,,,,,,,,,
盐城,哈尔滨,,,,,,,,,,,
盐城,上海,0.0,1.0,0.0,0.0,0.0,0.0,1.0,318.0,318.0,3030.858,
盐城,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,267.0,267.0,2211.8279999999995,小
盐城,常州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,214.0,214.0,1207.816,小
盐城,无锡,0.0,0.0,0.0,1.0,0.0,0.0,1.0,214.0,214.0,1772.7759999999998,小
盐城,苏州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,516.0,258.0,4274.544,小
盐城,徐州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,318.0,318.0,1794.7920000000001,小
盐城,连云港,0.0,0.0,0.0,0.0,0.0,1.0,1.0,206.0,206.0,1162.6640000000002,小
盐城,淮安,0.0,0.0,0.0,0.0,0.0,1.0,1.0,130.0,130.0,733.72,小
盐城,盐城,,,,,,,,,,,
盐城,扬州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,182.0,182.0,1027.208,小
盐城,南通,0.0,0.0,0.0,0.0,0.0,1.0,1.0,193.0,193.0,1089.2920000000001,小
盐城,杭州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,422.0,422.0,4467.714,
盐城,湖州,,,,,,,,,,,
盐城,嘉兴,,,,,,,,,,,
盐城,宁波,,,,,,,,,,,
盐城,台州,,,,,,,,,,,
盐城,金华,,,,,,,,,,,
盐城,义乌,,,,,,,,,,,
盐城,温州,,,,,,,,,,,
盐城,合肥,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1263.0,421.0,13371.381000000001,
盐城,蚌埠,,,,,,,,,,,
盐城,芜湖,,,,,,,,,,,
盐城,安庆,,,,,,,,,,,
盐城,福州,,,,,,,,,,,
盐城,厦门,,,,,,,,,,,
盐城,泉州,,,,,,,,,,,
盐城,南昌,,,,,,,,,,,
盐城,鹰潭,,,,,,,,,,,
盐城,赣州,,,,,,,,,,,
盐城,济南,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1725.0,575.0,18874.95,
盐城,潍坊,,,,,,,,,,,
盐城,烟台,,,,,,,,,,,
盐城,青岛,,,,,,,,,,,
盐城,济宁,,,,,,,,,,,
盐城,临沂,,,,,,,,,,,
盐城,郑州,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1370.0,685.0,15233.715,
盐城,漯河,,,,,,,,,,,
盐城,信阳,,,,,,,,,,,
盐城,洛阳,,,,,,,,,,,
盐城,武汉,,,,,,,,,,,
盐城,荆州,,,,,,,,,,,
盐城,襄阳,,,,,,,,,,,
盐城,长沙,,,,,,,,,,,
盐城,常德,,,,,,,,,,,
盐城,衡阳,,,,,,,,,,,
盐城,广州,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1624.0,1624.0,18922.848,
盐城,汕头,,,,,,,,,,,
盐城,深圳,,,,,,,,,,,
盐城,东莞,,,,,,,,,,,
盐城,湛江,,,,,,,,,,,
盐城,中山,,,,,,,,,,,
盐城,南宁,,,,,,,,,,,
盐城,柳州,,,,,,,,,,,
盐城,海口,,,,,,,,,,,
盐城,重庆,,,,,,,,,,,
盐城,成都,,,,,,,,,,,
盐城,南充,,,,,,,,,,,
盐城,内江,,,,,,,,,,,
盐城,贵阳,,,,,,,,,,,
盐城,昆明,,,,,,,,,,,
盐城,大理州,,,,,,,,,,,
盐城,拉萨,,,,,,,,,,,
盐城,西安,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1147.0,1147.0,12143.289,
盐城,宝鸡,,,,,,,,,,,
盐城,兰州,,,,,,,,,,,
盐城,西宁,,,,,,,,,,,
盐城,银川,,,,,,,,,,,
盐城,乌鲁木齐,,,,,,,,,,,
盐城,阿克苏,,,,,,,,,,,
盐城,喀什,,,,,,,,,,,
扬州,北京,,,,,,,,,,,
扬州,天津,,,,,,,,,,,
扬州,石家庄,0.0,0.0,1.0,0.0,0.0,0.0,1.0,904.0,904.0,9570.648000000001,
扬州,唐山,,,,,,,,,,,
扬州,廊坊,,,,,,,,,,,
扬州,保定,,,,,,,,,,,
扬州,太原,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1108.0,1108.0,11730.396,
扬州,侯马,,,,,,,,,,,
扬州,呼和浩特,,,,,,,,,,,
扬州,包头,,,,,,,,,,,
扬州,沈阳,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3098.0,1549.0,36097.896,
扬州,大连,,,,,,,,,,,
扬州,锦州,,,,,,,,,,,
扬州,长春,,,,,,,,,,,
扬州,哈尔滨,,,,,,,,,,,
扬州,上海,0.0,1.0,0.0,0.0,0.0,0.0,1.0,283.0,283.0,2697.2729999999997,
扬州,南京,0.0,0.0,0.0,0.0,2.0,0.0,2.0,210.0,105.0,1334.34,小
扬州,常州,0.0,0.0,0.0,0.0,0.0,1.0,1.0,117.0,117.0,660.348,小
扬州,无锡,0.0,0.0,0.0,0.0,1.0,0.0,1.0,158.0,158.0,1003.932,小
扬州,苏州,0.0,0.0,0.0,0.0,1.0,0.0,1.0,202.0,202.0,1283.5079999999998,大
扬州,徐州,0.0,0.0,1.0,1.0,0.0,0.0,2.0,686.0,343.0,5745.25,大
扬州,连云港,0.0,0.0,0.0,0.0,0.0,1.0,1.0,287.0,287.0,1619.8280000000002,大
扬州,淮安,0.0,0.0,0.0,0.0,0.0,1.0,1.0,183.0,183.0,1032.852,小
扬州,盐城,0.0,0.0,0.0,0.0,0.0,1.0,1.0,174.0,174.0,982.056,大
扬州,扬州,,,,,,,,,,,
